representation,model,iso3,column,group,value
primary_total_co2,M0star,HTI,abs_latitude,geography,18.802
primary_total_co2,M0star,HND,abs_latitude,geography,14.947999999999999
primary_total_co2,M0star,JAM,abs_latitude,geography,18.48
primary_total_co2,M0star,MEX,abs_latitude,geography,22.14556701030928
primary_total_co2,M0star,NIC,abs_latitude,geography,12.05
primary_total_co2,M0star,PAN,abs_latitude,geography,8.84
primary_total_co2,M0star,USA,abs_latitude,geography,36.592217898832686
primary_total_co2,M0star,AUS,abs_latitude,geography,32.14857142857143
primary_total_co2,M0star,NZL,abs_latitude,geography,39.562222222222225
primary_total_co2,M0star,PNG,abs_latitude,geography,8.84
primary_total_co2,M0star,ARG,abs_latitude,geography,32.450625
primary_total_co2,M0star,BOL,abs_latitude,geography,18.748333333333335
primary_total_co2,M0star,BRA,abs_latitude,geography,19.28931818181818
primary_total_co2,M0star,CHL,abs_latitude,geography,33.42125
primary_total_co2,M0star,COL,abs_latitude,geography,6.203846153846153
primary_total_co2,M0star,ECU,abs_latitude,geography,1.790769230769231
primary_total_co2,M0star,PRY,abs_latitude,geography,24.92
primary_total_co2,M0star,PER,abs_latitude,geography,10.519545454545455
primary_total_co2,M0star,SUR,abs_latitude,geography,5.63
primary_total_co2,M0star,URY,abs_latitude,geography,32.955
primary_total_co2,M0star,VEN,abs_latitude,geography,10.087250000000001
primary_total_co2,M0star,DZA,elevation,geography,314.5950439453125
primary_total_co2,M0star,AGO,elevation,geography,447.00633748372394
primary_total_co2,M0star,BEN,elevation,geography,170.6803414026896
primary_total_co2,M0star,BWA,elevation,geography,1113.0069580078125
primary_total_co2,M0star,BFA,elevation,geography,328.78623962402344
primary_total_co2,M0star,BDI,elevation,geography,1952.42529296875
primary_total_co2,M0star,CMR,elevation,geography,373.34877624511716
primary_total_co2,M0star,CAF,elevation,geography,362.7322998046875
primary_total_co2,M0star,TCD,elevation,geography,398.74542236328125
primary_total_co2,M0star,COG,elevation,geography,392.1075134277344
primary_total_co2,M0star,COD,elevation,geography,740.5418668000594
primary_total_co2,M0star,CIV,elevation,geography,145.13958637530988
primary_total_co2,M0star,DJI,elevation,geography,955.0897827148438
primary_total_co2,M0star,EGY,elevation,geography,153.40576180345133
primary_total_co2,M0star,GNQ,elevation,geography,173.23263549804688
primary_total_co2,M0star,ERI,elevation,geography,1375.2100830078125
primary_total_co2,M0star,ETH,elevation,geography,1702.080790201823
primary_total_co2,M0star,GAB,elevation,geography,-640.96875
primary_total_co2,M0star,GHA,elevation,geography,63.10153892305162
primary_total_co2,M0star,GIN,elevation,geography,285.3084411621094
primary_total_co2,M0star,GNB,elevation,geography,18.24833106994629
primary_total_co2,M0star,KEN,elevation,geography,1525.0360488891602
primary_total_co2,M0star,LSO,elevation,geography,1859.45947265625
primary_total_co2,M0star,LBR,elevation,geography,250.87191772460938
primary_total_co2,M0star,LBY,elevation,geography,-125.94530410766602
primary_total_co2,M0star,MDG,elevation,geography,-329.610299428304
primary_total_co2,M0star,MWI,elevation,geography,1041.6434326171875
primary_total_co2,M0star,MLI,elevation,geography,325.3349304199219
primary_total_co2,M0star,MRT,elevation,geography,16.04151153564453
primary_total_co2,M0star,MAR,elevation,geography,498.75402641296387
primary_total_co2,M0star,MOZ,elevation,geography,119.55623495578766
primary_total_co2,M0star,NAM,elevation,geography,1778.283447265625
primary_total_co2,M0star,NER,elevation,geography,363.1866963704427
primary_total_co2,M0star,NGA,elevation,geography,194.73254671201602
primary_total_co2,M0star,RWA,elevation,geography,1644.7860107421875
primary_total_co2,M0star,SEN,elevation,geography,-287.7956578731537
primary_total_co2,M0star,SLE,elevation,geography,216.62176513671875
primary_total_co2,M0star,SOM,elevation,geography,34.74064483642578
primary_total_co2,M0star,ZAF,elevation,geography,1144.452760925293
primary_total_co2,M0star,SDN,elevation,geography,447.6297546386719
primary_total_co2,M0star,SWZ,elevation,geography,58.5894775390625
primary_total_co2,M0star,TZA,elevation,geography,890.7327861785889
primary_total_co2,M0star,TGO,elevation,geography,333.53379821777344
primary_total_co2,M0star,TUN,elevation,geography,260.5694213867188
primary_total_co2,M0star,UGA,elevation,geography,1101.8234049479167
primary_total_co2,M0star,ZMB,elevation,geography,1189.5065307617188
primary_total_co2,M0star,ZWE,elevation,geography,1307.260498046875
primary_total_co2,M0star,AFG,elevation,geography,1700.4435272216797
primary_total_co2,M0star,ARM,elevation,geography,1651.8125
primary_total_co2,M0star,AZE,elevation,geography,715.4375
primary_total_co2,M0star,BGD,elevation,geography,10.800667110242342
primary_total_co2,M0star,MMR,elevation,geography,209.8380369782448
primary_total_co2,M0star,KHM,elevation,geography,17.38812828063965
primary_total_co2,M0star,CHN,elevation,geography,452.5437363197929
primary_total_co2,M0star,GEO,elevation,geography,1651.8125
primary_total_co2,M0star,IND,elevation,geography,241.7615375030986
primary_total_co2,M0star,IDN,elevation,geography,119.2868159606539
primary_total_co2,M0star,IRN,elevation,geography,1447.170124689738
primary_total_co2,M0star,IRQ,elevation,geography,289.8549337387085
primary_total_co2,M0star,ISR,elevation,geography,476.33343505859375
primary_total_co2,M0star,JPN,elevation,geography,168.62458624703544
primary_total_co2,M0star,JOR,elevation,geography,941.8968505859375
primary_total_co2,M0star,KAZ,elevation,geography,484.8650632222494
primary_total_co2,M0star,LAO,elevation,geography,466.8389892578125
primary_total_co2,M0star,LBN,elevation,geography,-872.9927164713541
primary_total_co2,M0star,MYS,elevation,geography,61.488870069384575
primary_total_co2,M0star,MNG,elevation,geography,1629.556640625
primary_total_co2,M0star,NPL,elevation,geography,572.1913659232004
primary_total_co2,M0star,OMN,elevation,geography,809.6633911132812
primary_total_co2,M0star,PAK,elevation,geography,270.0815026881331
primary_total_co2,M0star,PHL,elevation,geography,-299.69309522188627
primary_total_co2,M0star,QAT,elevation,geography,12.518510818481445
primary_total_co2,M0star,SAU,elevation,geography,1105.9072004045759
primary_total_co2,M0star,KOR,elevation,geography,3.9714112281799316
primary_total_co2,M0star,LKA,elevation,geography,-320.5574188232422
primary_total_co2,M0star,SYR,elevation,geography,177.92982700892858
primary_total_co2,M0star,TWN,elevation,geography,-341.6999688545863
primary_total_co2,M0star,TJK,elevation,geography,1916.3934326171875
primary_total_co2,M0star,THA,elevation,geography,147.38663546244302
primary_total_co2,M0star,TUR,elevation,geography,758.0135866052964
primary_total_co2,M0star,TKM,elevation,geography,175.64475758870444
primary_total_co2,M0star,ARE,elevation,geography,7.874352931976318
primary_total_co2,M0star,UZB,elevation,geography,816.1821012496948
primary_total_co2,M0star,VNM,elevation,geography,290.3942291418711
primary_total_co2,M0star,YEM,elevation,geography,1076.9956665039062
primary_total_co2,M0star,ALB,elevation,geography,-91.5625
primary_total_co2,M0star,AUT,elevation,geography,997.8897521972656
primary_total_co2,M0star,BLR,elevation,geography,149.20576190948486
primary_total_co2,M0star,BEL,elevation,geography,115.06332070486886
primary_total_co2,M0star,BIH,elevation,geography,304.62919921875
primary_total_co2,M0star,BGR,elevation,geography,180.59325081961495
primary_total_co2,M0star,HRV,elevation,geography,269.5243784586589
primary_total_co2,M0star,CYP,elevation,geography,-110.875
primary_total_co2,M0star,CZE,elevation,geography,264.7006469726563
primary_total_co2,M0star,DNK,elevation,geography,14.889735221862793
primary_total_co2,M0star,EST,elevation,geography,29.868961334228516
primary_total_co2,M0star,FIN,elevation,geography,19.03453540802002
primary_total_co2,M0star,FRA,elevation,geography,122.23891422483656
primary_total_co2,M0star,DEU,elevation,geography,311.64766118850235
primary_total_co2,M0star,GRC,elevation,geography,-92.69817434038434
primary_total_co2,M0star,HUN,elevation,geography,141.55999077690973
primary_total_co2,M0star,ISL,elevation,geography,171.58587646484375
primary_total_co2,M0star,IRL,elevation,geography,229.5601806640625
primary_total_co2,M0star,ITA,elevation,geography,393.7182623545329
primary_total_co2,M0star,LVA,elevation,geography,139.87512969970703
primary_total_co2,M0star,LTU,elevation,geography,100.8182861328125
primary_total_co2,M0star,MKD,elevation,geography,1106.3851318359375
primary_total_co2,M0star,MDA,elevation,geography,155.33504740397134
primary_total_co2,M0star,MNE,elevation,geography,1227.2928466796875
primary_total_co2,M0star,NLD,elevation,geography,28.77057038868467
primary_total_co2,M0star,NOR,elevation,geography,536.0525588989258
primary_total_co2,M0star,POL,elevation,geography,230.46440777025725
primary_total_co2,M0star,PRT,elevation,geography,173.78685869489397
primary_total_co2,M0star,ROU,elevation,geography,379.83351135253906
primary_total_co2,M0star,RUS,elevation,geography,224.93065158860423
primary_total_co2,M0star,SRB,elevation,geography,669.6914189656576
primary_total_co2,M0star,SVK,elevation,geography,205.38938903808594
primary_total_co2,M0star,SVN,elevation,geography,358.90411376953125
primary_total_co2,M0star,ESP,elevation,geography,31.531451950073244
primary_total_co2,M0star,SWE,elevation,geography,29.949632263183595
primary_total_co2,M0star,CHE,elevation,geography,349.16029052734376
primary_total_co2,M0star,UKR,elevation,geography,132.7877142826716
primary_total_co2,M0star,GBR,elevation,geography,102.5040927213781
primary_total_co2,M0star,BHS,elevation,geography,1.6355916261672974
primary_total_co2,M0star,CAN,elevation,geography,361.9892102050781
primary_total_co2,M0star,CRI,elevation,geography,147.4757843017578
primary_total_co2,M0star,CUB,elevation,geography,-601.6696684019906
primary_total_co2,M0star,DOM,elevation,geography,-1174.1369934082031
primary_total_co2,M0star,SLV,elevation,geography,53.99977111816406
primary_total_co2,M0star,GTM,elevation,geography,1338.172607421875
primary_total_co2,M0star,HTI,elevation,geography,-314.93158264160155
primary_total_co2,M0star,HND,elevation,geography,510.82997436523436
primary_total_co2,M0star,JAM,elevation,geography,-1527.6361592610676
primary_total_co2,M0star,MEX,elevation,geography,1081.4254860116034
primary_total_co2,M0star,NIC,elevation,geography,110.783447265625
primary_total_co2,M0star,PAN,elevation,geography,136.88180541992188
primary_total_co2,M0star,USA,elevation,geography,360.4095271300481
primary_total_co2,M0star,AUS,elevation,geography,-465.4354716709682
primary_total_co2,M0star,NZL,elevation,geography,-5.283027860853407
primary_total_co2,M0star,PNG,elevation,geography,39.91184997558594
primary_total_co2,M0star,ARG,elevation,geography,467.42525082826614
primary_total_co2,M0star,BOL,elevation,geography,3352.897745768229
primary_total_co2,M0star,BRA,elevation,geography,417.889818778905
primary_total_co2,M0star,CHL,elevation,geography,357.4125075340271
primary_total_co2,M0star,COL,elevation,geography,933.2442020514072
primary_total_co2,M0star,ECU,elevation,geography,638.521503008329
primary_total_co2,M0star,PRY,elevation,geography,78.58065338134766
primary_total_co2,M0star,PER,elevation,geography,1406.251771981066
primary_total_co2,M0star,SUR,elevation,geography,5.543477535247803
primary_total_co2,M0star,URY,elevation,geography,36.999884843826294
primary_total_co2,M0star,VEN,elevation,geography,218.3050817489624
primary_total_co2,M0star,DZA,continentality,geography,148.41535189827113
primary_total_co2,M0star,AGO,continentality,geography,160.7492019566083
primary_total_co2,M0star,BEN,continentality,geography,259.15676787430976
primary_total_co2,M0star,BWA,continentality,geography,607.1320549029783
primary_total_co2,M0star,BFA,continentality,geography,663.8004651185327
primary_total_co2,M0star,BDI,continentality,geography,1019.9677893297082
primary_total_co2,M0star,CMR,continentality,geography,394.9028883457315
primary_total_co2,M0star,CAF,continentality,geography,969.5623067843129
primary_total_co2,M0star,TCD,continentality,geography,1020.8945842181433
primary_total_co2,M0star,COG,continentality,geography,388.2906643268661
primary_total_co2,M0star,COD,continentality,geography,996.1091986864735
primary_total_co2,M0star,CIV,continentality,geography,167.6921433742753
primary_total_co2,M0star,DJI,continentality,geography,31.093075198477482
primary_total_co2,M0star,EGY,continentality,geography,95.87474525066706
primary_total_co2,M0star,GNQ,continentality,geography,45.269797760188965
primary_total_co2,M0star,ERI,continentality,geography,60.38639204880394
primary_total_co2,M0star,ETH,continentality,geography,493.0399736897681
primary_total_co2,M0star,GAB,continentality,geography,32.622769815760456
primary_total_co2,M0star,GHA,continentality,geography,106.09593382969571
primary_total_co2,M0star,GIN,continentality,geography,234.83934928588695
primary_total_co2,M0star,GNB,continentality,geography,110.84080268526557
primary_total_co2,M0star,KEN,continentality,geography,461.7225404847252
primary_total_co2,M0star,LSO,continentality,geography,274.4548832701292
primary_total_co2,M0star,LBR,continentality,geography,104.43708968138911
primary_total_co2,M0star,LBY,continentality,geography,89.88278489482425
primary_total_co2,M0star,MDG,continentality,geography,82.73136994650416
primary_total_co2,M0star,MWI,continentality,geography,443.73171145000083
primary_total_co2,M0star,MLI,continentality,geography,790.6679792505496
primary_total_co2,M0star,MRT,continentality,geography,102.59076566611054
primary_total_co2,M0star,MAR,continentality,geography,66.70655523715897
primary_total_co2,M0star,MOZ,continentality,geography,121.37622991964236
primary_total_co2,M0star,NAM,continentality,geography,224.80583091201763
primary_total_co2,M0star,NER,continentality,geography,894.9775794916054
primary_total_co2,M0star,NGA,continentality,geography,318.513579715843
primary_total_co2,M0star,RWA,continentality,geography,1072.1697409642793
primary_total_co2,M0star,SEN,continentality,geography,62.13532239964827
primary_total_co2,M0star,SLE,continentality,geography,150.18275311661122
primary_total_co2,M0star,SOM,continentality,geography,64.56544811242864
primary_total_co2,M0star,ZAF,continentality,geography,335.6952888931987
primary_total_co2,M0star,SDN,continentality,geography,841.9292364635133
primary_total_co2,M0star,SWZ,continentality,geography,58.827025394391974
primary_total_co2,M0star,TZA,continentality,geography,432.6313852611501
primary_total_co2,M0star,TGO,continentality,geography,233.37768488566002
primary_total_co2,M0star,TUN,continentality,geography,65.46114059052488
primary_total_co2,M0star,UGA,continentality,geography,954.3105346740564
primary_total_co2,M0star,ZMB,continentality,geography,1010.4273463271114
primary_total_co2,M0star,ZWE,continentality,geography,490.4733890974661
primary_total_co2,M0star,AFG,continentality,geography,980.0251806546243
primary_total_co2,M0star,ARM,continentality,geography,274.3681751312658
primary_total_co2,M0star,AZE,continentality,geography,25.20360155335367
primary_total_co2,M0star,BGD,continentality,geography,167.4501932416387
primary_total_co2,M0star,MMR,continentality,geography,169.36276423745338
primary_total_co2,M0star,KHM,continentality,geography,198.32514565256477
primary_total_co2,M0star,CHN,continentality,geography,460.2465280733392
primary_total_co2,M0star,GEO,continentality,geography,274.3681751312658
primary_total_co2,M0star,IND,continentality,geography,426.4417018320571
primary_total_co2,M0star,IDN,continentality,geography,35.7087662442575
primary_total_co2,M0star,IRN,continentality,geography,245.46141844990464
primary_total_co2,M0star,IRQ,continentality,geography,493.08066829081065
primary_total_co2,M0star,ISR,continentality,geography,40.74969055425075
primary_total_co2,M0star,JPN,continentality,geography,82.64314172622903
primary_total_co2,M0star,JOR,continentality,geography,32.37622746276071
primary_total_co2,M0star,KAZ,continentality,geography,1283.3287869501294
primary_total_co2,M0star,LAO,continentality,geography,277.298802346493
primary_total_co2,M0star,LBN,continentality,geography,59.931174779228634
primary_total_co2,M0star,MYS,continentality,geography,33.43449978139673
primary_total_co2,M0star,MNG,continentality,geography,1247.786939954368
primary_total_co2,M0star,NPL,continentality,geography,675.6541122586723
primary_total_co2,M0star,OMN,continentality,geography,15.503326119087154
primary_total_co2,M0star,PAK,continentality,geography,782.4292145410926
primary_total_co2,M0star,PHL,continentality,geography,31.710189245915206
primary_total_co2,M0star,QAT,continentality,geography,6.479188127362905
primary_total_co2,M0star,SAU,continentality,geography,193.68550798338518
primary_total_co2,M0star,KOR,continentality,geography,0.10270068647604357
primary_total_co2,M0star,LKA,continentality,geography,46.694283573125205
primary_total_co2,M0star,SYR,continentality,geography,93.42535931944471
primary_total_co2,M0star,TWN,continentality,geography,36.42621324316634
primary_total_co2,M0star,TJK,continentality,geography,1250.1800623340782
primary_total_co2,M0star,THA,continentality,geography,141.8254668239137
primary_total_co2,M0star,TUR,continentality,geography,128.00623313826836
primary_total_co2,M0star,TKM,continentality,geography,570.2171184704274
primary_total_co2,M0star,ARE,continentality,geography,10.093384715369945
primary_total_co2,M0star,UZB,continentality,geography,1235.4772603548088
primary_total_co2,M0star,VNM,continentality,geography,62.6329056650239
primary_total_co2,M0star,YEM,continentality,geography,51.31698455455971
primary_total_co2,M0star,ALB,continentality,geography,15.22079556911455
primary_total_co2,M0star,AUT,continentality,geography,307.4168158026393
primary_total_co2,M0star,BLR,continentality,geography,505.97112247230973
